ID,NameNoAuthors,LongitudeDecimal,LatitudeDecimal
901,Julbernardia hochreutineri,12.7,-0.816667
902,Julbernardia hochreutineri,11.5,-2
903,Gilbertiodendron barbulatum,11.25,-1.78333
907,Gilbertiodendron ngouniense,10.6667,-1.03333
908,Calpocalyx ngouniensis,11.5333,-1.91667
909,Nesogordonia perpulchra,11.65,-1.43333
910,Baphia buettneri,12.8,1.5
913,Baphia cuspidata,11.8333,-0.666667
914,Podococcus acaulis,10.9,-1.1666667
915,Ardisia bampsiana,11.8333,-0.666667
916,Rauvolfia letouzeyi,10.9,-1.16666
918,Aubletiana macrostachys,10.8833333,-1.15
920,Dioncophyllum thollonii,10.88333,-1.15
921,Dicranolepis pusilla,11.45972,-0.38055
922,Dicranolepis pusilla,11.66666,-0.25
923,Dicranolepis pusilla,12.7,-0.8166667
925,Pavetta renidens,10.415,3.09527
929,Bertiera heterophylla,10.41138,3.13277
930,Coffea mapiana,10.64861,3.32444
934,Ixora synactica,10.63805,3.33722
935,Pauridiantha makakana,10.63805,3.33722
936,Ixora synactica,10.63805,3.33722
937,Bertiera heterophylla,10.635,3.3522222
939,Coffea mapiana,10.66666,3.3075
940,Coffea mapiana,10.6666667,3.3075
942,Coffea mapiana,10.66166,3.3225
943,Coffea mapiana,10.64916,3.30333
944,Pavetta renidens,10.73055,3.35805
946,Coffea mapiana,10.57833,3.22805
949,Coffea mapiana,10.71083,3.36388
962,Ixora synactica,10.52638,3.19027
968,Pavetta renidens,10.46666,3.15
970,Coffea mapiana,10.72083,3.35027
971,Pavetta renidens,10.72083,3.35027
975,Pavetta renidens,10.46666,3.13333
976,Tricalysia vadensis,10.46666,3.13333
978,Tricalysia vadensis,10.46666,3.13333
979,Tricalysia vadensis,10.46666,3.15
980,Tricalysia vadensis,10.46666,3.15
981,Tricalysia vadensis,10.46666,3.15
982,Sericanthe lowryana,10.4666667,3.15
983,Sericanthe lowryana,10.46666,3.16666
985,Dicranolepis pusilla,11.9166667,-0.6833333
986,Dicranolepis pusilla,10.2666667,-1.0833333
987,Dicranolepis pusilla,10.05,2.73333
988,Dicranolepis pusilla,9.8666667,2.7166667
989,Dicranolepis pusilla,9.8333333,-1.9166667
990,Rhynchosia gabonensis,10.3833333,0.666667
1007,Neochevalierodendron stephanii,9.83333,-1.93333
1008,Tetraberlinia moreliana,9.83333,-1.91666
1009,Dactyladenia bellayana,9.93333,-1.88333
1010,Agelaea gabonensis,9.83333,-1.91666
1012,Macaranga gabunica,9.91666,-1.9
1165,Costus tappenbeckianus,12.36586,-0.08176
1167,Crudia zenkeri,12.34707,-0.06277
1168,Campylospermum louisii,11.22324,0.40115
1170,Begonia elatostemmoides,11.21458,0.39743
1171,Bertiera sphaerica,11.22938,0.40025
1172,Aulacocalyx subulata,11.22821,0.40038
1173,Zeyherella mayumbensis,11.22821,0.40038
1174,Tricalysia potamogala,11.21594,0.40438
1175,Cleistanthus gabonensis,11.2904,-1.22915
1176,Pentaloncha humilis,11.28295,-1.22987
1177,Bertiera sphaerica,11.2846,-1.22917
1181,Zanthoxylum bouetense,11.2854,-1.22847
1182,Hunteria macrosiphon,11.28697,-1.22633
1017,Calpocalyx letestui,9.88333,-1.91666
1018,Microdesmis klainei,9.91666,-1.9
1019,Aoranthe annulata,9.83333,-1.91666
1020,Aoranthe annulata,9.91666,-1.9
1021,Corynanthe mayumbensis,9.88333,-1.91666
1022,Corynanthe mayumbensis,9.83333,-1.93333
1026,Pauridiantha smetsiana,9.83333,-1.93333
1027,Pauridiantha smetsiana,9.88333,-1.91666
1028,Pauridiantha mayumbensis,9.93333,-1.88333
1029,Pauridiantha mayumbensis,9.91666,-1.9
1030,Laccodiscus klaineanus,9.91666,-1.9
1031,Zeyherella mayumbensis,9.83333,-1.93333
1032,Zeyherella mayumbensis,9.93333,-1.88333
1033,Zeyherella mayumbensis,9.93333,-1.88333
1034,Zeyherella mayumbensis,9.83333,-1.91666
1035,Zeyherella mayumbensis,9.83333,-1.93333
1038,Dioncophyllum thollonii,14.0917,-1.85278
1040,Whitfieldia brazzaei,13.9927777,-1.7713889
1041,Whitfieldia brazzaei,13.9927777,-1.7713889
1045,Combretum inflatum,14.06083,-1.79222
1051,Garcinia densivenia,10.41667,3.08333
1053,Anthonotha ferruginea,11.0672223,-0.9447222
1054,Aucoumea klaineana,11.1497222,-1.1725
1055,Copaifera religiosa,11.1830556,-1.0497222
1078,Fegimanra africana,9.35361,-1.91861
1079,Rutidea gabonensis,9.4,-1.95027
1082,Calpocalyx heitzii,9.57888,-1.89722
1083,Leptactina papalis,13.5,-2.1166667
1084,Whitfieldia brazzaei,13.5,-2.1166667
1085,Bikinia pellegrinii,13.8586111,-2.2205556
1086,Sorindeia batekeensis,13.5,-2.1166667
1089,Dacryodes letestui,13.5,-2.1166667
1091,Dacryodes buettneri,11.15611,-1.04083
1093,Neostenanthera robsonii,11.18305,-1.04972
1103,Macaranga gabunica,11.15,-1.03638
1104,Aucoumea klaineana,11.18305,-1.04972
1105,Copaifera religiosa,11.18305,-1.04972
1106,Costus tappenbeckianus,11.3,-1.1063889
1107,Aucoumea klaineana,11.3,-1.10638
1108,Zeyherella mayumbensis,11.1288889,-1.0347222
1121,Temnopteryx sericea,10.18672,0.45247
1122,Didymosalpinx konguensis,10.18672,0.45247
1123,Cola lissachensis,10.18672,0.45247
1125,Heinsia myrmoecia,10.18593,0.44962
1126,Dichapetalum pulchrum,10.18672,0.45247
1131,Begonia aspleniifolia,11.2255,0.42109
1135,Begonia atroglandulosa subsp. Atroglandulosa,11.22349,0.40597
1137,Dacryodes igaganga,10.208,-1.733
1138,Anthonotha stipulacea,10.199,-1.73
1139,Anthonotha brieyi,10.171,-1.791
1141,Eugenia klaineana,10.183,-1.815
1142,Rinorea uniflora,10.183,-1.815
1143,Gilbertiodendron klainei,10.167,-1.8
1144,Corynanthe mayumbensis,10.167,-1.8
1145,Anthonotha stipulacea,10.30705,-1.42059
1146,Pararistolochia fimbriata,10.30705,-1.42059
1147,Corynanthe mayumbensis,11.24207,-0.82554
1148,Rinorea verrucosa,11.2653,-0.84943
1149,Tricalysia obstetrix,11.25658,-0.85401
1150,Brillantaisia soyauxii,11.2834,-0.85246
1152,Garcinia densivenia,11.25757,-0.86664
1153,Begonia auriculata,11.25757,-0.86664
1155,Tricalysia obstetrix,11.25757,-0.86488
1156,Bikinia durandii,11.27827,-0.86123
1157,Bikinia media,11.15526,-0.6366
1158,Combretum rabiense,11.15526,-0.6366
1159,Garcinia obliqua,11.15526,-0.6366
1160,Cola letestui,12.35736,-0.06682
1162,Tabernaemontana letestui,12.36233,-0.07978
1183,Mapania testui,11.28697,-1.22633
1184,Plagiocladus diandrus,11.28782,-1.22622
1185,Podococcus acaulis,11.28782,-1.22622
1235,Dialium eurysepalum,9.323,-1.943
1236,Librevillea klainei,9.386111,-2.009444
1237,Dialium eurysepalum,9.323,-1.943
1239,Dactyladenia floretii,9.386111,-2.009444
1240,Librevillea klainei,9.38611,-2.00944
1242,Gilbertiodendron unijugum,9.3936111,-2.0141667
1244,Diospyros rabiensis,9.283,-1.88
1245,Campylospermum paucinervatum,9.383333,-2
1246,Dialium eurysepalum,9.323,-1.943
1247,Microberlinia brazzavillensis,9.383333,-2
1248,Sindora klaineana,9.283,-1.88
1252,Dactyladenia chevalieri,9.58278,-1.88917
1258,Rourea calophylloides,9.35,-1.53333
1259,Berlinia razzifera,9.582833,-1.889167
1186,Tabernaemontana letestui,11.28782,-1.22622
1188,Vitex gabunensis,11.28592,-1.22687
1365,Rhabdophyllum letestui,10.561389,-0.740278
1366,Dacryodes buettneri,10.548611,-0.753333
1367,Chrysophyllum ogoouense,11.5916666,-0.1008333
1368,Anthonotha ferruginea,12.4963889,-0.0916666
1371,Pavetta mpomii,11.7606667,-1.6205
1372,Ardisia bampsiana,11.7622222,-1.6191667
1374,Begonia clypeifolia,11.7508333,-1.6275
1376,Pauridiantha crystallina,11.7508333,-1.6275
1379,Begonia sciaphila,11.7508333,-1.6275
1380,Pavetta crystalensis,11.7508333,-1.6275
1191,Begonia clypeifolia,11.2829,-1.2283
1193,Garcinia gabonensis,11.30022,-1.23144
1194,Begonia elatostemmoides,11.30022,-1.23144
1196,Dioncophyllum thollonii,11.28989,-1.23351
1197,Dacryodes igaganga,11.30059,-1.23236
1198,Bertiera sphaerica,11.30127,-1.2313
1199,Tricalysia fangana,11.29983,-1.21246
1200,Anonidium floribundum,11.30553,-1.21542
1201,Torenia daubyi,11.30553,-1.21542
1202,Laccodiscus klaineanus,9.3177778,0.32
1290,Gabonius ngouniensis,10.2538889,0.4555556
1291,Begonia susaniae,10.2544444,0.4561111
1292,Begonia clypeifolia,10.2544444,0.4561111
1293,Begonia clypeifolia,10.2555556,0.4583333
1294,Isomacrolobium hallei,10.2519444,0.46
1296,Pauridiantha crystallina,11.0853333,-1.1603333
1390,Begonia elatostemmoides,11.7775,-1.6305556
1391,Octoknema chailluensis,11.7775,-1.6305556
1392,Pauridiantha crystallina,11.7775,-1.6305556
1393,Pauridiantha mayumbensis,11.7636111,-1.6313889
1210,Psorospermum membranaceum,10.2011111,0.5697223
1214,Amphiblemma mvensis,10.1808334,0.6
1215,Psorospermum membranaceum,10.1808334,0.6
1218,Calvoa maculata,10.185,0.57
1219,Aucoumea klaineana,9.3327778,0.5791667
1221,Sericanthe gabonensis,9.3327778,0.5791667
1224,Calpocalyx heitzii,10.175,0.4916666
1225,Temnopteryx sericea,10.2769445,0.4652778
1228,Begonia susaniae,10.2769445,0.4652778
1230,Globulostylis robbrechtiana,9.9611111,1.3627778
1231,Globulostylis robbrechtiana,9.9611111,1.3627778
1232,Pavetta mpomii,9.9433333,1.3936111
1233,Scaphopetalum obiangianum,9.9433333,1.3936111
1234,Paropsiopsis decandra,9.3175,0.3219445
1260,Julbernardia brieyi,9.35,-1.53333
1261,Gilbertiodendron unijugum,9.35,-1.53333
1262,Gilbertiodendron limosum,9.35,-1.53333
1264,Globimetula cornutibracteata,9.6725,-2.2816667
1266,Dialium eurysepalum,9.368,-2.005
1268,Campylospermum paucinervatum,9.18333,-1.55
1269,Diospyros rabiensis,9.18333,-1.55
1274,Laccodiscus klaineanus,11.2333,-1.3
1275,Pauridiantha mayumbensis,11.2333,-1.3
1277,Corynanthe mayumbensis,11.2333,-1.3
1281,Dicellandra glanduligera,11.16666,-1.61666
1282,Pseudocalyx aurantiacus,11.1666667,-1.05
1298,Crioceras dipladeniiflorus,11.0853333,-1.1603333
1299,Mapania africana subsp. Africana,11.0853333,-1.1603333
1301,Begonia sciaphila,11.0853333,-1.1603333
1302,Eugenia klaineana,11.0897167,-1.1578333
1303,Mapania pubisquama,11.0897167,-1.1578333
1305,Gaertnera gabonensis,11.0897167,-1.1578333
1306,Warneckea floribunda,11.0458333,-1.1594444
1308,Dacryodes buettneri,11.0458333,-1.1594444
1311,Aucoumea klaineana,11.0897167,-1.1578333
1312,Dacryodes igaganga,11.0897167,-1.1578333
1313,Dacryodes heterotricha,11.0897167,-1.1578333
1315,Bikinia grisea,11.0897167,-1.1578333
1316,Cola glaucoviridis,11.0897167,-1.1578333
1317,Begonia heterochroma,10.2675,0.4616667
1318,Begonia susaniae,10.2675,0.4616667
1320,Campylospermum louisii,10.2572222,0.4691667
1322,Psorospermum membranaceum,10.2480833,0.4872
1323,Begonia clypeifolia,10.2484833,0.4705333
1324,Bertiera lanx,10.2484833,0.4705333
1325,Isomacrolobium hallei,10.2719445,0.4727778
1326,Begonia elatostemmoides,11.0886667,-1.1545
1327,Begonia elatostemmoides,11.11,-1.1522222
1328,Isomacrolobium hallei,10.2602778,0.5030556
1329,Begonia vittariifolia,10.2591667,0.5
1331,Costus tappenbeckianus,10.2680556,0.4972222
1333,Begonia auriculata,10.9855555,-1.2686111
1336,Impatiens columbaria,9.9452777,1.3883333
1337,Neostenanthera neurosericea,9.9330556,1.3966666
1338,Begonia heterochroma,10.2783334,0.4616667
1339,Tetrorchidium gabonense,10.4097222,0.6205556
1340,Sherbournia ailarama,10.4097222,0.6205556
1341,Corynanthe mayumbensis,11.5708334,-0.2002778
1342,Wilczekra gabonica,11.5708334,-0.2002778
1343,Brillantaisia soyauxii,10.53333,2.78333
1344,Dipteropeltis macrantha,9.6916666,0.6333333
1345,Warneckea cauliflora,12.7167,-1.01667
1347,Hexalobus bussei,10.41667,3.08333
1348,Trichostephanus acuminatus,10.41667,3.08333
1349,Anthonotha pellegrinii,11.3333,-2
1350,Bikinia pellegrinii,11.2833,-1.66667
1351,Cordia gilletii,15.1044444,-5.13333
1353,Pauridiantha letestuana,10.87022,-1.37829
1355,Costus ligularis,10.87635,-1.3729667
1356,Dorstenia oligogyna,10.87635,-1.3729667
1358,Mapania testui,10.8754333,-1.3746167
1359,Pentaloncha humilis,10.8754333,-1.3746167
1360,Eugenia ogoouensis,10.5278833,-0.8321833
1383,Begonia atroglandulosa subsp. Atroglandulosa,11.7791667,-1.6297223
1416,Rhaptopetalum sindarense,11.1333,-1.11667
1418,Begonia auriculata,11.1333,-1.11667
1419,Begonia clypeifolia,11.1333,-1.11667
1439,Begonia elatostemmoides,10.75997,0.09138
1621,Rhabdophyllum letestui,10.5327778,-0.7938889
1624,Oncoba ngounyensis,10.5855556,-0.7136111
1625,Temnopteryx sericea,10.4722222,-0.7733333
1626,Mapania pubisquama,10.5425,-0.7597222
1465,Pavetta batesiana,12.35,3.0166667
1421,Rinorea verrucosa,11.1833,-1.06667
1422,Plagiocladus diandrus,11.1833,-1.06667
1423,Calpocalyx klainei,11.1833,-1.06667
1424,Rinorea verrucosa,11.1833,-1.06667
1425,Corynanthe mayumbensis,11.1833,-1.06667
1427,Bertiera sphaerica,10.3493889,1.3789167
1528,Diospyros rabiensis,9.87953,-1.92765
1529,Zeyherella mayumbensis,9.87299,-1.84035
1530,Rutidea gabonensis,9.8711,-1.8398
1532,Memecylon klaineanum,9.87398,-1.92767
1533,Pauridiantha mayumbensis,9.8711,-1.8398
1536,Eugenia ogoouensis,9.85174,-1.98151
1537,Utsetela gabonensis,9.85339,-1.84384
1538,Gilbertiodendron unijugum,9.87868,-1.94928
1539,Macaranga gabunica,9.87398,-1.92767
1541,Rhabdophyllum letestui,12.72712,-0.23614
1542,Sorindeia gabonensis,12.73204,-0.24446
1557,Hugonia gabunensis,9.5161111,0.4786111
1429,Impatiens columbaria,10.3479166,1.3764723
1430,Plagiocladus diandrus,11.2155556,0.4347222
1431,Anonidium floribundum,11.2202778,0.4391666
1432,Begonia ferramica,11.1199723,-3.2799167
1433,Corynanthe mayumbensis,9.9800278,0.5650556
1434,Oncoba breteleri,9.9763334,0.5588056
1435,Gaertnera gabonensis,11.7833,-0.95
1548,Pauridiantha mayumbensis,12.60011,-0.84197
1549,Carpolobia gossweileri,12.60011,-0.84197
1618,Mapania pubisquama,10.5419444,-0.7669444
1619,Campylospermum glaucifolium,10.5436111,-0.7663889
1620,Plagiocladus diandrus,10.5436111,-0.7663889
1469,Vanilla hallei,13.11667,1.13333
1472,Podococcus acaulis,10.8754333,-1.3746167
1473,Bertiera sphaerica,10.8754333,-1.3746167
1475,Pauridiantha letestuana,10.8795667,-1.3815167
1476,Begonia gabonensis,10.8826167,-1.3876667
1477,Mapania purpuriceps,10.8826167,-1.3876667
1479,Paropsiopsis decandra,10.8826167,-1.3876667
1480,Begonia elatostemmoides,12.72425,-1.3436389
1481,Rinorea oppositifolia,12.72425,-1.3436389
1640,Eugenia ogoouensis,10.55694,-0.83311
1641,Podococcus acaulis,10.4722222,-0.7733333
1642,Ardisia lethomasiae,13.2005833,1.0673333
1643,Aulacocalyx subulata,13.2005833,1.0673333
1644,Begonia ferramica,13.2044167,1.08395
1645,Colletoecema gabonensis,12.25,-1.66667
1398,Begonia elatostemmoides,13.2013889,1.1236111
1405,Bikinia breynei,13.8741,-2.2089
1406,Whitfieldia brazzaei,13.8741,-2.2089
1407,Campylospermum excavatum,13.8451333,-2.22005
1408,Cleistanthus gabonensis,13.8451333,-2.22005
1409,Anthonotha brieyi,13.8319167,-2.2037333
1410,Leptactina papalis,13.8376667,-2.194
1411,Microberlinia brazzavillensis,13.8479667,-2.23715
1412,Bikinia pellegrinii,13.8566833,-2.2239
1441,Ixora batesii,12.3667,3.01667
1442,Rhabdophyllum letestui,10.75997,0.09138
1443,Amphiblemma hallei,10.75997,0.09138
1444,Tristemma vestitum,11.021,-0.4571389
1447,Oncoba breteleri,11.2167,-0.666667
1448,Pentaloncha humilis,11.2167,-0.666667
1449,Begonia aggeloptera,11.2290333,-0.6991833
1451,Pentaloncha humilis,11.2290333,-0.6991833
1452,Tabernaemontana letestui,11.2167,-0.666667
1454,Begonia clypeifolia,11.2212,-0.689735
1455,Begonia elatostemmoides,11.2260167,-0.6824
1456,Begonia clypeifolia,11.2260167,-0.6824
1457,Bertiera sphaerica,11.2260167,-0.6824
1458,Plagiocladus diandrus,11.2167,-0.666667
1460,Begonia aspleniifolia,11.2167,-0.666667
1461,Landolphia breviloba,11.2167,-0.666667
1462,Begonia clypeifolia,11.2167,-0.666667
1483,Myrianthus cuneifolius,12.7251833,-1.3355
1484,Begonia sciaphila,12.8154167,-1.3728667
1485,Marantochloa alba,10.5059833,0.45995
1487,Pauridiantha triflora,10.5059833,0.45995
1489,Plagiocladus diandrus,10.503815,0.46519
1491,Marantochloa alba,10.503815,0.46519
1492,Sericanthe testui var. pseudosalacia,10.5009333,0.4770333
1494,Begonia clypeifolia,10.5009333,0.4770333
1498,Combretum ndjoleense,10.776622,-0.14735
1501,Synsepalum nyangense,11,-2.833333333
1503,Begonia letestui,12.2186667,-2.0413333
1509,Pavetta crystalensis,10.3783334,0.6091667
1510,Pentaloncha humilis,10.3797223,0.6091667
1511,Pavetta mayumbensis,11.2255556,-1.1055556
1513,Pavetta microthamnus,11.2255556,-1.1122222
1515,Bertiera sphaerica,11.225,-1.1125
1517,Delpydora macrophylla,11.2305556,-1.1047222
1518,Baphia hylophila,10.4167,3.08333
1519,Pentaloncha humilis,11.2280556,-1.1138889
1520,Temnopteryx sericea,11.2175,-1.1075
1521,Empogona concolor,11.2175,-1.1075
1522,Begonia clypeifolia,11.3305556,-1.1577778
1523,Plagiocladus diandrus,9.87398,-1.92767
1524,Paropsia gabonica,9.85339,-1.84384
1525,Cleistanthus gabonensis,9.88767,-1.7916
1526,Pauridiantha smetsiana,9.8711,-1.8398
1527,Aphanocalyx heitzii,9.87299,-1.84035
1565,Combretum clarense,9.31175,0.5438611
1568,Uapaca niangadoumae,9.3345,0.5818611
1569,Combretum esteriense,9.3342777,0.5818889
1849,Calpocalyx klainei,10.62279,-0.81019
1850,Magnistipula bimarsupiata,10.62279,-0.81384
1851,Eurypetalum tessmannii,10.62475,-0.81366
1835,Heinsia myrmoecia,10.259056,2.70775
1836,Heinsia myrmoecia,10.259056,2.70775
1837,Heinsia myrmoecia,10.259056,2.70775
1838,Heinsia myrmoecia,10.246306,2.714583
1839,Heinsia myrmoecia,10.259083,2.70775
1840,Oncoba ngounyensis,10.61855,-0.81067
1841,Diospyros rubicunda,10.61,-0.81044
1842,Diospyros rabiensis,10.61,-0.81044
1843,Testulea gabonensis,10.61,-0.81044
1844,Dactyladenia floretii,10.60977,-0.80823
1845,Mapania pubisquama,10.60975,-0.80783
1855,Dioncophyllum thollonii,10.52468,-0.77589
1942,Diospyros rabiensis,10.52241,-0.75129
1953,Corynanthe mayumbensis,10.59963,-0.76208
2040,Scleria baroni-clarkei,15.2833,-4.46667
2042,Clerodendrum atlanticum,9.4166667,0.4666667
2118,Amphiblemma setosum,10.4576667,-0.8371666
2119,Warneckea bebaiensis,10.5465833,-0.7659167
2120,Aulacocalyx subulata,10.5465833,-0.7659167
1570,Combretum esteriense,9.3492222,0.5774167
1576,Combretum clarense,9.4547222,0.5791667
1577,Uapaca niangadoumae,9.4552778,0.5772223
1578,Combretum esteriense,9.4555556,0.58
1580,Combretum clarense,9.60775,0.05325
1583,Zeyherella mayumbensis,9.5833333,-0.0086111
1585,Tricalysia fangana,9.4902777,0.4155556
1586,Rinorea soyauxii,9.49,0.4169445
1587,Combretum clarense,9.595,0.2786111
1588,Oncoba ngounyensis,9.5934166,0.28
1589,Cola elegans,9.5561111,0.2628611
1590,Calycobolus robynsianus,13.4667,-5.81667
1591,Dipteropeltis macrantha,10.35,0.616667
1593,Tarenna jolinonii,10.5574167,-0.7265
1594,Laccodiscus spinulosodentatus,10.9998333,0.6034
1596,Tarenna jolinonii,11.0005333,0.5300667
1603,Aoranthe annulata,10.6005556,-0.7611111
1605,Tricalysia fangana,10.6005556,-0.7611111
1606,Mapania pubisquama,10.6005556,-0.7611111
1608,Oncoba ngounyensis,10.5605556,-0.7294444
1609,Dicranolepis pusilla,10.5488889,-0.7822222
1610,Oncoba ngounyensis,10.5488889,-0.7822222
1611,Mapania pubisquama,10.5488889,-0.7822222
1612,Oncoba ngounyensis,10.5488889,-0.7822222
1614,Oncoba ngounyensis,10.5227778,-0.7752778
1615,Dioncophyllum thollonii,10.5308333,-0.7769444
1616,Campylospermum glaucifolium,10.5463889,-0.765
1617,Oncoba ngounyensis,10.5419444,-0.7669444
1627,Begonia anisosepala,10.5219444,-0.7511111
1629,Calpocalyx klainei,10.5191667,-0.7486111
1632,Mapania pubisquama,10.4611111,-0.8311111
1700,Oncoba ngounyensis,10.5375555,-0.8067222
1701,Pauridiantha letestuana,10.5375555,-0.8067222
1702,Pauridiantha letestuana,10.5375555,-0.8067222
1703,Podococcus acaulis,10.5375555,-0.8067222
1706,Dactyladenia chevalieri,10.13525,-0.8709167
1708,Oncoba ngounyensis,10.1311111,-0.87975
1714,Memecylon klaineanum,10.4383055,-0.8485277
1633,Mapania scaberrima,10.505,-0.8169444
1636,Oncoba ngounyensis,10.52433,-0.81226
1637,Mapania scaberrima,10.52433,-0.81226
1638,Rhabdophyllum letestui,10.52433,-0.81226
1639,Rhabdophyllum letestui,10.5575,-0.83294
1648,Begonia komoensis,10.5341333,-0.7975167
1649,Oncoba breteleri,10.5230333,-0.7347
1650,Oncoba ngounyensis,10.5230333,-0.7347
1651,Mareyopsis oligogyna,10.5230333,-0.7347
1652,Dicranolepis pusilla,10.5230333,-0.7347
1655,Rhabdophyllum letestui,10.5625167,-0.83255
1657,Eugenia ogoouensis,10.4979667,-0.8138
1658,Tricalysia fangana,10.59165,-0.7408
1736,Rhabdophyllum letestui,10.56,-0.7375
1737,Pterorhachis le-testui,10.559722,-0.738056
1739,Aoranthe annulata,10.561944,-0.764722
1812,Dactyladenia floretii,10.542495,-0.7599
1813,Magnistipula bimarsupiata,10.52691,-0.72568
1815,Diospyros rabiensis,10.52691,-0.72568
1662,Dioncophyllum thollonii,10.4696167,-0.7738833
1663,Tarenna jolinonii,10.5606167,-0.7498833
1664,Oncoba ngounyensis,10.4696167,-0.7738833
1665,Podococcus acaulis,10.4696167,-0.7738833
1667,Rhabdophyllum letestui,10.5329833,-0.7969167
1669,Tricalysia fangana,10.5329833,-0.7969167
1672,Aoranthe annulata,10.5350167,-0.7958667
1673,Plagiocladus diandrus,10.60057,-0.76086
1674,Empogona concolor,11.893,-0.438
1675,Costus ligularis,11.893,-0.438
1677,Synsepalum nyangense,11.893,-0.438
1678,Aoranthe annulata,10.5393889,-0.7535833
1680,Tarenna jolinonii,10.5393889,-0.7535833
1686,Aoranthe annulata,10.5585278,-0.727
1688,Oncoba ngounyensis,10.5582222,-0.8328056
1690,Podococcus acaulis,10.5449166,-0.7853083
1691,Podococcus acaulis,10.5449166,-0.7853083
